id,comercio,meses_distintos,es_recurrente
0686ef5970f3e3e29ba54c0e82c22364cb1ade90,AT&T,10,1
0686ef5970f3e3e29ba54c0e82c22364cb1ade90,CABLEYCOMUN,9,1
0686ef5970f3e3e29ba54c0e82c22364cb1ade90,CFE,6,0
0686ef5970f3e3e29ba54c0e82c22364cb1ade90,CHEDRAUI,2,0
0686ef5970f3e3e29ba54c0e82c22364cb1ade90,CINEPOLIS,6,0
0686ef5970f3e3e29ba54c0e82c22364cb1ade90,COSTCO,8,1
0686ef5970f3e3e29ba54c0e82c22364cb1ade90,FARMACIAS DEL AHORRO,3,0
0686ef5970f3e3e29ba54c0e82c22364cb1ade90,FARMACIAS GUADALAJARA,3,0
0686ef5970f3e3e29ba54c0e82c22364cb1ade90,GOOGLE,2,0
0686ef5970f3e3e29ba54c0e82c22364cb1ade90,GOOGLE YOUTUBE,3,0
0686ef5970f3e3e29ba54c0e82c22364cb1ade90,LIVERPOOL,5,0
0686ef5970f3e3e29ba54c0e82c22364cb1ade90,MERCADO PAGO,3,0
0686ef5970f3e3e29ba54c0e82c22364cb1ade90,MICROSOFT,13,1
0686ef5970f3e3e29ba54c0e82c22364cb1ade90,NETFLIX,13,1
0686ef5970f3e3e29ba54c0e82c22364cb1ade90,OPENAI,8,1
0686ef5970f3e3e29ba54c0e82c22364cb1ade90,OXXO,2,0
0686ef5970f3e3e29ba54c0e82c22364cb1ade90,RAPPI,4,0
0686ef5970f3e3e29ba54c0e82c22364cb1ade90,SAMS CLUB,7,1
0686ef5970f3e3e29ba54c0e82c22364cb1ade90,SORIANA,1,0
0686ef5970f3e3e29ba54c0e82c22364cb1ade90,SPOTIFY,3,0
0686ef5970f3e3e29ba54c0e82c22364cb1ade90,STARBUCKS,6,0
0686ef5970f3e3e29ba54c0e82c22364cb1ade90,TELCEL,1,0
0686ef5970f3e3e29ba54c0e82c22364cb1ade90,TEMU,1,0
0686ef5970f3e3e29ba54c0e82c22364cb1ade90,TULOTERO,5,0
0686ef5970f3e3e29ba54c0e82c22364cb1ade90,UBER,3,0
0686ef5970f3e3e29ba54c0e82c22364cb1ade90,UBRPAGOSMEX,1,0
0686ef5970f3e3e29ba54c0e82c22364cb1ade90,WALMART,3,0
068a3a4901e7819ac41bfd214b724a4094baa6fc,CFE,4,0
068a3a4901e7819ac41bfd214b724a4094baa6fc,CINEPOLIS,2,0
068a3a4901e7819ac41bfd214b724a4094baa6fc,CRUNCHYROLL,1,0
068a3a4901e7819ac41bfd214b724a4094baa6fc,FARMACIAS GUADALAJARA,1,0
068a3a4901e7819ac41bfd214b724a4094baa6fc,FARMACIAS SIMILARES,2,0
068a3a4901e7819ac41bfd214b724a4094baa6fc,MAX,2,0
068a3a4901e7819ac41bfd214b724a4094baa6fc,MELIMAS,13,1
068a3a4901e7819ac41bfd214b724a4094baa6fc,MERCADO PAGO,4,0
068a3a4901e7819ac41bfd214b724a4094baa6fc,NAYAX,3,0
068a3a4901e7819ac41bfd214b724a4094baa6fc,NETFLIX,13,1
068a3a4901e7819ac41bfd214b724a4094baa6fc,OXXO,8,1
068a3a4901e7819ac41bfd214b724a4094baa6fc,SORIANA,6,0
068a3a4901e7819ac41bfd214b724a4094baa6fc,TELMEX,13,1
068a3a4901e7819ac41bfd214b724a4094baa6fc,UBER,13,1
068a3a4901e7819ac41bfd214b724a4094baa6fc,UNDOSTRES,9,1
06a11e73530670c0ab02598f0a621b84ffc894ce,7 ELEVEN,13,1
06a11e73530670c0ab02598f0a621b84ffc894ce,AMAZON,13,1
06a11e73530670c0ab02598f0a621b84ffc894ce,AMAZON PRIME,13,1
06a11e73530670c0ab02598f0a621b84ffc894ce,APPLE,8,1
06a11e73530670c0ab02598f0a621b84ffc894ce,CARLS JR,3,0
06a11e73530670c0ab02598f0a621b84ffc894ce,CINEPOLIS,10,1
06a11e73530670c0ab02598f0a621b84ffc894ce,COSTCO,2,0
06a11e73530670c0ab02598f0a621b84ffc894ce,FARMACIAS GUADALAJARA,4,0
06a11e73530670c0ab02598f0a621b84ffc894ce,HEB,10,1
06a11e73530670c0ab02598f0a621b84ffc894ce,LIVERPOOL,10,1
06a11e73530670c0ab02598f0a621b84ffc894ce,MERCADO PAGO,4,0
06a11e73530670c0ab02598f0a621b84ffc894ce,NAYAX,7,1
06a11e73530670c0ab02598f0a621b84ffc894ce,OXXO,11,1
06a11e73530670c0ab02598f0a621b84ffc894ce,OXXO GAS,2,0
06a11e73530670c0ab02598f0a621b84ffc894ce,SPOTIFY,13,1
06a11e73530670c0ab02598f0a621b84ffc894ce,STARBUCKS,3,0
06a11e73530670c0ab02598f0a621b84ffc894ce,TELCEL,13,1
06a11e73530670c0ab02598f0a621b84ffc894ce,UBER,8,1
06a11e73530670c0ab02598f0a621b84ffc894ce,UBER EATS,11,1
06a11e73530670c0ab02598f0a621b84ffc894ce,WALMART,6,0
06ca5015907f43d644fd5a91ede20434f6fecafc,7 ELEVEN,3,0
06ca5015907f43d644fd5a91ede20434f6fecafc,AMAZON,4,0
06ca5015907f43d644fd5a91ede20434f6fecafc,AMAZON PRIME,13,1
06ca5015907f43d644fd5a91ede20434f6fecafc,APPLE,1,0
06ca5015907f43d644fd5a91ede20434f6fecafc,CINEPOLIS,2,0
06ca5015907f43d644fd5a91ede20434f6fecafc,DIDI,2,0
06ca5015907f43d644fd5a91ede20434f6fecafc,DIDI FOOD,6,0
06ca5015907f43d644fd5a91ede20434f6fecafc,DIDI RIDES,1,0
06ca5015907f43d644fd5a91ede20434f6fecafc,DIDIFOOD,2,0
06ca5015907f43d644fd5a91ede20434f6fecafc,FARMACIAS GUADALAJARA,3,0
06ca5015907f43d644fd5a91ede20434f6fecafc,GOOGLE,3,0
06ca5015907f43d644fd5a91ede20434f6fecafc,HEB,2,0
06ca5015907f43d644fd5a91ede20434f6fecafc,IZZI,12,1
06ca5015907f43d644fd5a91ede20434f6fecafc,LIVERPOOL,8,1
06ca5015907f43d644fd5a91ede20434f6fecafc,MAX,1,0
06ca5015907f43d644fd5a91ede20434f6fecafc,MELIMAS,1,0
06ca5015907f43d644fd5a91ede20434f6fecafc,MERCADO PAGO,2,0
06ca5015907f43d644fd5a91ede20434f6fecafc,MI ATT,13,1
06ca5015907f43d644fd5a91ede20434f6fecafc,MICROSOFT,6,0
06ca5015907f43d644fd5a91ede20434f6fecafc,NAYAX,10,1
06ca5015907f43d644fd5a91ede20434f6fecafc,OXXO,11,1
06ca5015907f43d644fd5a91ede20434f6fecafc,OXXO GAS,3,0
06ca5015907f43d644fd5a91ede20434f6fecafc,RAPPI,5,0
06ca5015907f43d644fd5a91ede20434f6fecafc,RAPPIPRO,2,0
06ca5015907f43d644fd5a91ede20434f6fecafc,SORIANA,1,0
06ca5015907f43d644fd5a91ede20434f6fecafc,STARBUCKS,3,0
06ca5015907f43d644fd5a91ede20434f6fecafc,SUPERCENTER,4,0
06ca5015907f43d644fd5a91ede20434f6fecafc,TOTAL PLAY,13,1
06ca5015907f43d644fd5a91ede20434f6fecafc,TOTALPLAY,5,0
06ca5015907f43d644fd5a91ede20434f6fecafc,UBER,9,1
06ca5015907f43d644fd5a91ede20434f6fecafc,UBER EATS,10,1
06ca5015907f43d644fd5a91ede20434f6fecafc,URBANI,13,1
06ca5015907f43d644fd5a91ede20434f6fecafc,WALMART,1,0
06edf585cd7a632155cf063b328033ffbfa7ae69,AMAZON,2,0
06edf585cd7a632155cf063b328033ffbfa7ae69,APPLE,8,1
06edf585cd7a632155cf063b328033ffbfa7ae69,CFE,1,0
06edf585cd7a632155cf063b328033ffbfa7ae69,CHEDRAUI,1,0
06edf585cd7a632155cf063b328033ffbfa7ae69,CINEPOLIS,3,0
06edf585cd7a632155cf063b328033ffbfa7ae69,COSTCO,1,0
06edf585cd7a632155cf063b328033ffbfa7ae69,DIDI FOOD,6,0
06edf585cd7a632155cf063b328033ffbfa7ae69,DIDI RIDES,6,0
06edf585cd7a632155cf063b328033ffbfa7ae69,DIDIFOOD,5,0
06edf585cd7a632155cf063b328033ffbfa7ae69,DISNEY PLUS,8,1
06edf585cd7a632155cf063b328033ffbfa7ae69,FARMACIAS DEL AHORRO,1,0
06edf585cd7a632155cf063b328033ffbfa7ae69,GOOGLE ONE,7,1
06edf585cd7a632155cf063b328033ffbfa7ae69,MEGACABLE,12,1
06edf585cd7a632155cf063b328033ffbfa7ae69,MI ATT,13,1
06edf585cd7a632155cf063b328033ffbfa7ae69,OXXO,5,0
06edf585cd7a632155cf063b328033ffbfa7ae69,PARCO,1,0
06edf585cd7a632155cf063b328033ffbfa7ae69,SHEIN,4,0
06edf585cd7a632155cf063b328033ffbfa7ae69,STARBUCKS,1,0
06edf585cd7a632155cf063b328033ffbfa7ae69,SUPERCENTER,1,0
06edf585cd7a632155cf063b328033ffbfa7ae69,TOTAL PASS,4,0
06edf585cd7a632155cf063b328033ffbfa7ae69,UBER,5,0
06edf585cd7a632155cf063b328033ffbfa7ae69,UBER EATS,4,0
06edf585cd7a632155cf063b328033ffbfa7ae69,WALMART,2,0
072b18c67074cbfff8122908e96cce23d19fd18e,7 ELEVEN,10,1
072b18c67074cbfff8122908e96cce23d19fd18e,ADOBE,11,1
072b18c67074cbfff8122908e96cce23d19fd18e,AMAZON,13,1
072b18c67074cbfff8122908e96cce23d19fd18e,AMAZON PRIME,13,1
072b18c67074cbfff8122908e96cce23d19fd18e,APPLE,2,0
072b18c67074cbfff8122908e96cce23d19fd18e,CABLEYCOMUN,4,0
072b18c67074cbfff8122908e96cce23d19fd18e,CARLS JR,2,0
072b18c67074cbfff8122908e96cce23d19fd18e,CFE,2,0
072b18c67074cbfff8122908e96cce23d19fd18e,CHEDRAUI,2,0
072b18c67074cbfff8122908e96cce23d19fd18e,CINEPOLIS,1,0
072b18c67074cbfff8122908e96cce23d19fd18e,COSTCO,8,1
072b18c67074cbfff8122908e96cce23d19fd18e,FARMACIAS DEL AHORRO,1,0
072b18c67074cbfff8122908e96cce23d19fd18e,FARMACIAS GUADALAJARA,6,0
072b18c67074cbfff8122908e96cce23d19fd18e,GOOGLE,5,0
072b18c67074cbfff8122908e96cce23d19fd18e,ITUNES,4,0
072b18c67074cbfff8122908e96cce23d19fd18e,IZZI,1,0
072b18c67074cbfff8122908e96cce23d19fd18e,LIVERPOOL,1,0
072b18c67074cbfff8122908e96cce23d19fd18e,MERCADO PAGO,1,0
072b18c67074cbfff8122908e96cce23d19fd18e,OXXO,3,0
072b18c67074cbfff8122908e96cce23d19fd18e,RAPPI,7,1
072b18c67074cbfff8122908e96cce23d19fd18e,RENTAMOVISTAR,7,1
072b18c67074cbfff8122908e96cce23d19fd18e,ROTOPLAS,13,1
072b18c67074cbfff8122908e96cce23d19fd18e,SAMS CLUB,3,0
072b18c67074cbfff8122908e96cce23d19fd18e,SEARS,8,1
072b18c67074cbfff8122908e96cce23d19fd18e,SORIANA,10,1
072b18c67074cbfff8122908e96cce23d19fd18e,STARBUCKS,4,0
072b18c67074cbfff8122908e96cce23d19fd18e,SUPERAMA,12,1
072b18c67074cbfff8122908e96cce23d19fd18e,SUPERCENTER,2,0
072b18c67074cbfff8122908e96cce23d19fd18e,TELMEX,5,0
072b18c67074cbfff8122908e96cce23d19fd18e,TEMU,5,0
072b18c67074cbfff8122908e96cce23d19fd18e,TULOTERO,13,1
072b18c67074cbfff8122908e96cce23d19fd18e,UBER,5,0
072b18c67074cbfff8122908e96cce23d19fd18e,WALMART,6,0
074d3028233af49dc2dc2b5ccfff0c960b91237a,7 ELEVEN,2,0
074d3028233af49dc2dc2b5ccfff0c960b91237a,AMAZON,10,1
074d3028233af49dc2dc2b5ccfff0c960b91237a,AMAZON PRIME,1,0
074d3028233af49dc2dc2b5ccfff0c960b91237a,ATT,1,0
074d3028233af49dc2dc2b5ccfff0c960b91237a,AUDIBLE,7,1
074d3028233af49dc2dc2b5ccfff0c960b91237a,CHEDRAUI,2,0
074d3028233af49dc2dc2b5ccfff0c960b91237a,CINEPOLIS,8,1
074d3028233af49dc2dc2b5ccfff0c960b91237a,COSTCO,4,0
074d3028233af49dc2dc2b5ccfff0c960b91237a,DIDI,5,0
074d3028233af49dc2dc2b5ccfff0c960b91237a,DIDI RIDES,12,1
074d3028233af49dc2dc2b5ccfff0c960b91237a,ITUNES,2,0
074d3028233af49dc2dc2b5ccfff0c960b91237a,LIVERPOOL,3,0
074d3028233af49dc2dc2b5ccfff0c960b91237a,MERCADO PAGO,2,0
074d3028233af49dc2dc2b5ccfff0c960b91237a,MICROSOFT,11,1
074d3028233af49dc2dc2b5ccfff0c960b91237a,NETFLIX,13,1
074d3028233af49dc2dc2b5ccfff0c960b91237a,OXXO,3,0
074d3028233af49dc2dc2b5ccfff0c960b91237a,PARCO,4,0
074d3028233af49dc2dc2b5ccfff0c960b91237a,RAPPI,13,1
074d3028233af49dc2dc2b5ccfff0c960b91237a,RAPPIPRO,1,0
074d3028233af49dc2dc2b5ccfff0c960b91237a,SPOTIFY,13,1
074d3028233af49dc2dc2b5ccfff0c960b91237a,SUPERAMA,5,0
074d3028233af49dc2dc2b5ccfff0c960b91237a,TELMEX,13,1
074d3028233af49dc2dc2b5ccfff0c960b91237a,UBER,7,1
074d3028233af49dc2dc2b5ccfff0c960b91237a,UBRPAGOSMEX,4,0
074d3028233af49dc2dc2b5ccfff0c960b91237a,WALMART,4,0
07dcc29c8538d50e2889c8418b62bde027b62425,7 ELEVEN,2,0
07dcc29c8538d50e2889c8418b62bde027b62425,CHEDRAUI,6,0
07dcc29c8538d50e2889c8418b62bde027b62425,COPPEL,9,1
07dcc29c8538d50e2889c8418b62bde027b62425,COSTCO,1,0
07dcc29c8538d50e2889c8418b62bde027b62425,DIDI,2,0
07dcc29c8538d50e2889c8418b62bde027b62425,DIDI FOOD,1,0
07dcc29c8538d50e2889c8418b62bde027b62425,DIDI RIDES,9,1
07dcc29c8538d50e2889c8418b62bde027b62425,DIDIFOOD,1,0
07dcc29c8538d50e2889c8418b62bde027b62425,FARMACIAS DEL AHORRO,3,0
07dcc29c8538d50e2889c8418b62bde027b62425,FARMACIAS GUADALAJARA,2,0
07dcc29c8538d50e2889c8418b62bde027b62425,GOOGLE ONE,1,0
07dcc29c8538d50e2889c8418b62bde027b62425,MICROSOFT,2,0
07dcc29c8538d50e2889c8418b62bde027b62425,NAYAX,1,0
07dcc29c8538d50e2889c8418b62bde027b62425,NETFLIX,2,0
07dcc29c8538d50e2889c8418b62bde027b62425,OXXO,5,0
07dcc29c8538d50e2889c8418b62bde027b62425,OXXO GAS,4,0
07dcc29c8538d50e2889c8418b62bde027b62425,RAPPIPRO,1,0
07dcc29c8538d50e2889c8418b62bde027b62425,SORIANA,3,0
07dcc29c8538d50e2889c8418b62bde027b62425,SPOTIFY,3,0
07dcc29c8538d50e2889c8418b62bde027b62425,STARBUCKS,4,0
07dcc29c8538d50e2889c8418b62bde027b62425,TELCEL,2,0
07dcc29c8538d50e2889c8418b62bde027b62425,TOTALPLAY,10,1
07dcc29c8538d50e2889c8418b62bde027b62425,UBER,6,0
07dcc29c8538d50e2889c8418b62bde027b62425,UBER EATS,1,0
07e3e5ff90a36ec9826973b7cfea778815cd4187,ADOBE,6,0
07e3e5ff90a36ec9826973b7cfea778815cd4187,AMAZON,9,1
07e3e5ff90a36ec9826973b7cfea778815cd4187,AMAZON PRIME,1,0
07e3e5ff90a36ec9826973b7cfea778815cd4187,APLAZ,3,0
07e3e5ff90a36ec9826973b7cfea778815cd4187,APLAZO,10,1
07e3e5ff90a36ec9826973b7cfea778815cd4187,CARLS JR,3,0
07e3e5ff90a36ec9826973b7cfea778815cd4187,CFE,13,1
07e3e5ff90a36ec9826973b7cfea778815cd4187,CHEDRAUI,1,0
07e3e5ff90a36ec9826973b7cfea778815cd4187,CINEPOLIS,1,0
07e3e5ff90a36ec9826973b7cfea778815cd4187,FARMACIAS DEL AHORRO,4,0
07e3e5ff90a36ec9826973b7cfea778815cd4187,FARMACIAS GUADALAJARA,3,0
07e3e5ff90a36ec9826973b7cfea778815cd4187,GOOGLE ONE,5,0
07e3e5ff90a36ec9826973b7cfea778815cd4187,KUESKI PAY,10,1
07e3e5ff90a36ec9826973b7cfea778815cd4187,LIVERPOOL,12,1
07e3e5ff90a36ec9826973b7cfea778815cd4187,MERCADO PAGO,13,1
07e3e5ff90a36ec9826973b7cfea778815cd4187,MERCADOPAGO,6,0
07e3e5ff90a36ec9826973b7cfea778815cd4187,MICROSOFT,3,0
07e3e5ff90a36ec9826973b7cfea778815cd4187,NETFLIX,13,1
07e3e5ff90a36ec9826973b7cfea778815cd4187,OXXO,5,0
07e3e5ff90a36ec9826973b7cfea778815cd4187,PARCO,1,0
07e3e5ff90a36ec9826973b7cfea778815cd4187,SAMS CLUB,3,0
07e3e5ff90a36ec9826973b7cfea778815cd4187,SEARS,3,0
07e3e5ff90a36ec9826973b7cfea778815cd4187,SHEIN,1,0
07e3e5ff90a36ec9826973b7cfea778815cd4187,SORIANA,1,0
07e3e5ff90a36ec9826973b7cfea778815cd4187,STARBUCKS,13,1
07e3e5ff90a36ec9826973b7cfea778815cd4187,SUPERAMA,1,0
07e3e5ff90a36ec9826973b7cfea778815cd4187,SUPERCENTER,10,1
07e3e5ff90a36ec9826973b7cfea778815cd4187,TELCEL,7,1
07e3e5ff90a36ec9826973b7cfea778815cd4187,TOTALPLAY,9,1
07e3e5ff90a36ec9826973b7cfea778815cd4187,UBER,7,1
07e3e5ff90a36ec9826973b7cfea778815cd4187,UBER EATS,5,0
07e3e5ff90a36ec9826973b7cfea778815cd4187,WALMART,10,1
0802e55117a6dab8cdd7ddfe532bbf3dd900fd8e,7 ELEVEN,5,0
0802e55117a6dab8cdd7ddfe532bbf3dd900fd8e,AMAZON,11,1
0802e55117a6dab8cdd7ddfe532bbf3dd900fd8e,CHEDRAUI,2,0
0802e55117a6dab8cdd7ddfe532bbf3dd900fd8e,CINEPOLIS,4,0
0802e55117a6dab8cdd7ddfe532bbf3dd900fd8e,COSTCO,2,0
0802e55117a6dab8cdd7ddfe532bbf3dd900fd8e,DIDI RIDES,2,0
0802e55117a6dab8cdd7ddfe532bbf3dd900fd8e,OXXO,7,1
0802e55117a6dab8cdd7ddfe532bbf3dd900fd8e,SAMS CLUB,6,0
0802e55117a6dab8cdd7ddfe532bbf3dd900fd8e,SORIANA,6,0
0802e55117a6dab8cdd7ddfe532bbf3dd900fd8e,STARBUCKS,12,1
0802e55117a6dab8cdd7ddfe532bbf3dd900fd8e,SUPERAMA,2,0
0802e55117a6dab8cdd7ddfe532bbf3dd900fd8e,SUPERCENTER,2,0
0802e55117a6dab8cdd7ddfe532bbf3dd900fd8e,TELCEL,2,0
0802e55117a6dab8cdd7ddfe532bbf3dd900fd8e,UBER,5,0
0802e55117a6dab8cdd7ddfe532bbf3dd900fd8e,UBRPAGOSMEX,4,0
08b58fa544eb71cf1fde51fd4ca077166653ec29,AMAZON,5,0
08b58fa544eb71cf1fde51fd4ca077166653ec29,AMAZON PRIME,12,1
08b58fa544eb71cf1fde51fd4ca077166653ec29,CFE,3,0
08b58fa544eb71cf1fde51fd4ca077166653ec29,CINEPOLIS,2,0
08b58fa544eb71cf1fde51fd4ca077166653ec29,COSTCO,5,0
08b58fa544eb71cf1fde51fd4ca077166653ec29,DIDI,2,0
08b58fa544eb71cf1fde51fd4ca077166653ec29,DIDI FOOD,1,0
08b58fa544eb71cf1fde51fd4ca077166653ec29,DIDI RIDES,3,0
08b58fa544eb71cf1fde51fd4ca077166653ec29,DISNEY PLUS,8,1
08b58fa544eb71cf1fde51fd4ca077166653ec29,GOOGLE,11,1
08b58fa544eb71cf1fde51fd4ca077166653ec29,GOOGLE ONE,2,0
08b58fa544eb71cf1fde51fd4ca077166653ec29,KUESKI PAY,12,1
08b58fa544eb71cf1fde51fd4ca077166653ec29,LIVERPOOL,10,1
08b58fa544eb71cf1fde51fd4ca077166653ec29,MERCADO PAGO,2,0
08b58fa544eb71cf1fde51fd4ca077166653ec29,OXXO,4,0
08b58fa544eb71cf1fde51fd4ca077166653ec29,RAPPI,1,0
08b58fa544eb71cf1fde51fd4ca077166653ec29,SEARS,1,0
08b58fa544eb71cf1fde51fd4ca077166653ec29,SPOTIFY,13,1
08b58fa544eb71cf1fde51fd4ca077166653ec29,STARBUCKS,7,1
08b58fa544eb71cf1fde51fd4ca077166653ec29,TELCEL,2,0
08b58fa544eb71cf1fde51fd4ca077166653ec29,TEMU,1,0
08b58fa544eb71cf1fde51fd4ca077166653ec29,UBER,5,0
08b58fa544eb71cf1fde51fd4ca077166653ec29,UBER EATS,1,0
08b58fa544eb71cf1fde51fd4ca077166653ec29,WALMART,1,0
08c5a16957f74f2168ac2dc0af5623b621dd375e,ALIEXPRESS,1,0
08c5a16957f74f2168ac2dc0af5623b621dd375e,AMAZON,1,0
08c5a16957f74f2168ac2dc0af5623b621dd375e,APPLE,2,0
08c5a16957f74f2168ac2dc0af5623b621dd375e,CALIENTE,1,0
08c5a16957f74f2168ac2dc0af5623b621dd375e,CFE,12,1
08c5a16957f74f2168ac2dc0af5623b621dd375e,CHEDRAUI,8,1
08c5a16957f74f2168ac2dc0af5623b621dd375e,CINEPOLIS,1,0
08c5a16957f74f2168ac2dc0af5623b621dd375e,COPPEL,2,0
08c5a16957f74f2168ac2dc0af5623b621dd375e,COSTCO,7,1
08c5a16957f74f2168ac2dc0af5623b621dd375e,COSTCO GAS,12,1
08c5a16957f74f2168ac2dc0af5623b621dd375e,MEGACABLE,11,1
08c5a16957f74f2168ac2dc0af5623b621dd375e,MERCADO PAGO,12,1
08c5a16957f74f2168ac2dc0af5623b621dd375e,OXXO,8,1
08c5a16957f74f2168ac2dc0af5623b621dd375e,SORIANA,6,0
08c5a16957f74f2168ac2dc0af5623b621dd375e,TELCEL,5,0
08c5a16957f74f2168ac2dc0af5623b621dd375e,TELMEX,3,0
08c5a16957f74f2168ac2dc0af5623b621dd375e,TEMU,2,0
08c5a16957f74f2168ac2dc0af5623b621dd375e,UBER,7,1
08c5a16957f74f2168ac2dc0af5623b621dd375e,WALMART,10,1
08cc682e0ae51b9b193a51d81215a8290e38ae13,7 ELEVEN,1,0
08cc682e0ae51b9b193a51d81215a8290e38ae13,AMAZON,13,1
08cc682e0ae51b9b193a51d81215a8290e38ae13,AMAZON PRIME,13,1
08cc682e0ae51b9b193a51d81215a8290e38ae13,CARLS JR,5,0
08cc682e0ae51b9b193a51d81215a8290e38ae13,CFE,3,0
08cc682e0ae51b9b193a51d81215a8290e38ae13,CINEPOLIS,2,0
08cc682e0ae51b9b193a51d81215a8290e38ae13,COSTCO,2,0
08cc682e0ae51b9b193a51d81215a8290e38ae13,FARMACIAS DEL AHORRO,2,0
08cc682e0ae51b9b193a51d81215a8290e38ae13,FARMACIAS GUADALAJARA,3,0
08cc682e0ae51b9b193a51d81215a8290e38ae13,FARMACIAS SIMILARES,1,0
08cc682e0ae51b9b193a51d81215a8290e38ae13,GOOGLE,1,0
08cc682e0ae51b9b193a51d81215a8290e38ae13,GOOGLE YOUTUBEPREMIUM,13,1
08cc682e0ae51b9b193a51d81215a8290e38ae13,LIVERPOOL,1,0
08cc682e0ae51b9b193a51d81215a8290e38ae13,MELIMAS,11,1
08cc682e0ae51b9b193a51d81215a8290e38ae13,MERCADO PAGO,10,1
08cc682e0ae51b9b193a51d81215a8290e38ae13,MERCADOPAGO,1,0
08cc682e0ae51b9b193a51d81215a8290e38ae13,NETFLIX,13,1
08cc682e0ae51b9b193a51d81215a8290e38ae13,OXXO,11,1
08cc682e0ae51b9b193a51d81215a8290e38ae13,RAPPI,1,0
08cc682e0ae51b9b193a51d81215a8290e38ae13,RENTAMOVISTAR,10,1
08cc682e0ae51b9b193a51d81215a8290e38ae13,ROTOPLAS,4,0
08cc682e0ae51b9b193a51d81215a8290e38ae13,SAMS CLUB,7,1
08cc682e0ae51b9b193a51d81215a8290e38ae13,SORIANA,7,1
08cc682e0ae51b9b193a51d81215a8290e38ae13,STARBUCKS,1,0
08cc682e0ae51b9b193a51d81215a8290e38ae13,SUPERAMA,1,0
08cc682e0ae51b9b193a51d81215a8290e38ae13,TELEFONICA,1,0
08cc682e0ae51b9b193a51d81215a8290e38ae13,TEMU,4,0
08cc682e0ae51b9b193a51d81215a8290e38ae13,TOTALPLAY,13,1
08cc682e0ae51b9b193a51d81215a8290e38ae13,UBER,4,0
08cc682e0ae51b9b193a51d81215a8290e38ae13,UBER EATS,2,0
08cc682e0ae51b9b193a51d81215a8290e38ae13,WAL-MART,5,0
08cc682e0ae51b9b193a51d81215a8290e38ae13,WALMART,12,1
095d37f69671480cb972a29a801f28b09791de7b,7 ELEVEN,13,1
095d37f69671480cb972a29a801f28b09791de7b,ALIEXPRESS,2,0
095d37f69671480cb972a29a801f28b09791de7b,AMAZON,9,1
095d37f69671480cb972a29a801f28b09791de7b,BAIT,3,0
095d37f69671480cb972a29a801f28b09791de7b,CARLS JR,10,1
095d37f69671480cb972a29a801f28b09791de7b,CASHI ECOMMERCE,3,0
095d37f69671480cb972a29a801f28b09791de7b,CINEPOLIS,9,1
095d37f69671480cb972a29a801f28b09791de7b,COSTCO,1,0
095d37f69671480cb972a29a801f28b09791de7b,FARMACIAS DEL AHORRO,6,0
095d37f69671480cb972a29a801f28b09791de7b,FARMACIAS GUADALAJARA,12,1
095d37f69671480cb972a29a801f28b09791de7b,GOOGLE,13,1
095d37f69671480cb972a29a801f28b09791de7b,MERCADO PAGO,2,0
095d37f69671480cb972a29a801f28b09791de7b,OPENAI,9,1
095d37f69671480cb972a29a801f28b09791de7b,OXXO,13,1
095d37f69671480cb972a29a801f28b09791de7b,PARCO,1,0
095d37f69671480cb972a29a801f28b09791de7b,RAPPI,4,0
095d37f69671480cb972a29a801f28b09791de7b,RAPPIPRO,3,0
095d37f69671480cb972a29a801f28b09791de7b,SHEIN,1,0
095d37f69671480cb972a29a801f28b09791de7b,SORIANA,11,1
095d37f69671480cb972a29a801f28b09791de7b,SPOTIFY,13,1
095d37f69671480cb972a29a801f28b09791de7b,STARBUCKS,3,0
095d37f69671480cb972a29a801f28b09791de7b,WALMART,1,0
09b86636f4807823ff9041b427405b00aa25829c,7 ELEVEN,1,0
09b86636f4807823ff9041b427405b00aa25829c,AMAZON,13,1
09b86636f4807823ff9041b427405b00aa25829c,CFE,6,0
09b86636f4807823ff9041b427405b00aa25829c,CINEPOLIS,6,0
09b86636f4807823ff9041b427405b00aa25829c,COPPEL,7,1
09b86636f4807823ff9041b427405b00aa25829c,FARMACIAS DEL AHORRO,9,1
09b86636f4807823ff9041b427405b00aa25829c,FARMACIAS GUADALAJARA,13,1
09b86636f4807823ff9041b427405b00aa25829c,FARMACIAS SIMILARES,2,0
09b86636f4807823ff9041b427405b00aa25829c,GOOGLE YOUTUBE,10,1
09b86636f4807823ff9041b427405b00aa25829c,HEB,4,0
09b86636f4807823ff9041b427405b00aa25829c,ITUNES,10,1
09b86636f4807823ff9041b427405b00aa25829c,IZZI,1,0
09b86636f4807823ff9041b427405b00aa25829c,MEGACABLE,1,0
09b86636f4807823ff9041b427405b00aa25829c,MERCADO PAGO,9,1
09b86636f4807823ff9041b427405b00aa25829c,MI ATT,2,0
09b86636f4807823ff9041b427405b00aa25829c,MICROSOFT,10,1
09b86636f4807823ff9041b427405b00aa25829c,NETFLIX,13,1
09b86636f4807823ff9041b427405b00aa25829c,OXXO,7,1
09b86636f4807823ff9041b427405b00aa25829c,RAPPI,11,1
09b86636f4807823ff9041b427405b00aa25829c,RAPPIPRO,2,0
09b86636f4807823ff9041b427405b00aa25829c,SAMS CLUB,11,1
09b86636f4807823ff9041b427405b00aa25829c,SHEIN,1,0
09b86636f4807823ff9041b427405b00aa25829c,SOFT RAPPI,2,0
